Cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
Supp,GO:0006612,protein targeting to membrane,65/1687,374/20876,3.054083765035517e-9,9.050060462921573e-8,7.709019170605226e-8,AT2G19190/AT1G76970/AT5G25440/AT2G41100/AT1G33590/AT4G14365/AT5G35735/AT3G50700/AT5G38710/AT4G13510/AT1G28480/AT2G26530/AT3G18280/AT5G60900/AT1G19300/AT4G12720/AT5G41400/AT1G73805/AT1G32230/AT1G64370/AT2G30550/AT1G09070/AT2G39730/AT5G40780/AT4G01070/AT2G03760/AT2G05940/AT3G55470/AT5G24930/AT5G66190/AT4G21120/AT1G07000/AT2G04450/AT5G50200/AT5G06290/AT3G47480/AT1G10470/AT3G56240/AT5G66570/AT3G01290/AT4G19840/AT3G13950/AT4G12480/AT1G14790/AT5G25930/AT5G09220/AT5G25890/AT4G35600/AT4G02380/AT1G01560/AT5G10695/AT3G57330/AT3G52430/AT4G34230/AT5G58670/AT4G25390/AT4G12470/AT1G64060/AT1G53230/AT1G28190/AT1G67870/AT3G19030/AT5G26920/AT1G15310/AT3G28210,65
Supp,GO:0009626,plant-type hypersensitive response,68/1687,400/20876,3.4025840457156847e-9,9.881104068758348e-8,8.416918428875641e-8,AT2G19190/AT1G76970/AT5G25440/AT2G41100/AT1G33590/AT4G14365/AT5G35735/AT3G50700/AT5G38710/AT4G13510/AT1G28480/AT2G26530/AT3G18280/AT5G60900/AT1G19300/AT4G12720/AT5G41400/AT1G73805/AT1G32230/AT1G64370/AT2G30550/AT1G19250/AT1G09070/AT2G39730/AT5G40780/AT4G01070/AT2G03760/AT2G05940/AT3G07040/AT3G55470/AT5G24930/AT5G66190/AT4G21120/AT1G07000/AT2G04450/AT5G50200/AT5G06290/AT3G28910/AT3G47480/AT1G10470/AT3G56240/AT5G66570/AT3G01290/AT4G19840/AT3G13950/AT4G12480/AT1G14790/AT5G25930/AT5G09220/AT5G25890/AT4G35600/AT4G02380/AT1G01560/AT5G10695/AT3G57330/AT3G52430/AT4G34230/AT5G58670/AT4G25390/AT4G37930/AT4G12470/AT1G64060/AT1G53230/AT1G28190/AT1G67870/AT3G19030/AT5G26920/AT3G28210,68
Supp,GO:0006979,response to oxidative stress,78/1687,486/20876,3.627316049330631e-9,1.0177762895905005e-7,8.669618241763363e-8,AT3G13610/AT2G46370/AT5G59720/AT2G47510/AT5G16970/AT1G78380/AT1G21520/AT1G07890/AT3G09350/AT5G17000/AT2G22240/AT5G24770/AT1G53540/AT4G12720/AT5G12030/AT3G20340/AT5G48570/AT1G32230/AT5G16980/AT3G09440/AT4G25380/AT3G04710/AT2G29450/AT2G40000/AT5G59080/AT1G62740/AT2G20560/AT2G19590/AT3G17790/AT2G39800/AT5G05410/AT1G13340/AT5G63160/AT4G12400/AT1G05680/AT1G74310/AT2G47180/AT5G07460/AT5G51440/AT5G04890/AT1G14200/AT5G12020/AT4G14030/AT2G44660/AT5G56550/AT5G27600/AT2G27140/AT3G56240/AT1G76080/AT3G01420/AT2G25140/AT5G40390/AT5G49910/AT2G29500/AT5G59820/AT2G28160/AT3G10020/AT4G02380/AT5G64510/AT5G19790/AT3G55280/AT3G12580/AT4G11170/AT2G19310/AT2G21640/AT2G47000/AT1G03850/AT5G52640/AT1G66950/AT1G07400/AT3G53280/AT3G25230/AT3G24500/AT4G23493/AT5G09590/AT4G01970/AT1G75280/AT1G30070,78
Supp,GO:0010243,response to organonitrogen compound,73/1687,443/20876,3.6449288607924262e-9,1.0177762895905005e-7,8.669618241763363e-8,AT2G19190/AT1G76970/AT3G46280/AT1G64380/AT1G51800/AT1G19380/AT1G66160/AT5G51060/AT2G41100/AT3G57550/AT5G01550/AT4G14365/AT2G37430/AT5G46050/AT1G68840/AT1G10370/AT3G56770/AT1G51790/AT2G26530/AT2G22500/AT1G16130/AT4G12720/AT3G04640/AT1G73805/AT1G09070/AT5G14930/AT2G40000/AT3G50910/AT2G39730/AT3G50260/AT2G03760/AT5G62520/AT5G47230/AT5G05410/AT5G65300/AT2G17720/AT5G03380/AT5G66190/AT1G07000/AT5G18150/AT2G04450/AT2G36220/AT1G80820/AT5G06290/AT4G39070/AT3G47480/AT5G49520/AT1G76070/AT4G29110/AT1G76600/AT5G66570/AT1G68620/AT1G05340/AT1G51620/AT5G59820/AT5G25930/AT3G19580/AT4G28350/AT4G21400/AT5G57510/AT1G01720/AT5G59780/AT2G25460/AT3G52430/AT1G20823/AT4G31550/AT4G25390/AT3G57450/AT4G01250/AT4G20860/AT5G26920/AT3G28210/AT3G18710,73
Supp,GO:0034050,host programmed cell death induced by symbiont,68/1687,401/20876,3.781286832056707e-9,1.0359299019144035e-7,8.824254275405423e-8,AT2G19190/AT1G76970/AT5G25440/AT2G41100/AT1G33590/AT4G14365/AT5G35735/AT3G50700/AT5G38710/AT4G13510/AT1G28480/AT2G26530/AT3G18280/AT5G60900/AT1G19300/AT4G12720/AT5G41400/AT1G73805/AT1G32230/AT1G64370/AT2G30550/AT1G19250/AT1G09070/AT2G39730/AT5G40780/AT4G01070/AT2G03760/AT2G05940/AT3G07040/AT3G55470/AT5G24930/AT5G66190/AT4G21120/AT1G07000/AT2G04450/AT5G50200/AT5G06290/AT3G28910/AT3G47480/AT1G10470/AT3G56240/AT5G66570/AT3G01290/AT4G19840/AT3G13950/AT4G12480/AT1G14790/AT5G25930/AT5G09220/AT5G25890/AT4G35600/AT4G02380/AT1G01560/AT5G10695/AT3G57330/AT3G52430/AT4G34230/AT5G58670/AT4G25390/AT4G37930/AT4G12470/AT1G64060/AT1G53230/AT1G28190/AT1G67870/AT3G19030/AT5G26920/AT3G28210,68
Supp,GO:0080147,root hair cell development,43/1687,203/20876,3.893315616633234e-9,1.0468693102502697e-7,8.917438303204776e-8,AT3G02240/AT3G01730/AT5G51060/AT3G62680/AT1G12040/AT5G05500/AT1G62980/AT1G04160/AT4G34580/AT5G16910/AT2G45160/AT2G03720/AT3G54870/AT2G44110/AT1G12560/AT5G49270/AT2G45890/AT3G17420/AT2G21045/AT1G63450/AT1G75500/AT1G70370/AT5G63990/AT2G17720/AT5G54040/AT3G05490/AT5G64740/AT3G16370/AT2G32270/AT5G60920/AT1G52240/AT4G16370/AT5G03040/AT5G17820/AT5G15580/AT1G24620/AT3G25710/AT1G31420/AT5G47980/AT2G47000/AT5G05170/AT5G51310/AT5G58010,43
Supp,GO:0072657,protein localization to membrane,65/1687,377/20876,4.241930894058321e-9,1.0998720818165502e-7,9.368926316764148e-8,AT2G19190/AT1G76970/AT5G25440/AT2G41100/AT1G33590/AT4G14365/AT5G35735/AT3G50700/AT5G38710/AT4G13510/AT1G28480/AT2G26530/AT3G18280/AT5G60900/AT1G19300/AT4G12720/AT5G41400/AT1G73805/AT1G32230/AT1G64370/AT2G30550/AT1G09070/AT2G39730/AT5G40780/AT4G01070/AT2G03760/AT2G05940/AT3G55470/AT5G24930/AT5G66190/AT4G21120/AT1G07000/AT2G04450/AT5G50200/AT5G06290/AT3G47480/AT1G10470/AT3G56240/AT5G66570/AT3G01290/AT4G19840/AT3G13950/AT4G12480/AT1G14790/AT5G25930/AT5G09220/AT5G25890/AT4G35600/AT4G02380/AT1G01560/AT5G10695/AT3G57330/AT3G52430/AT4G34230/AT5G58670/AT4G25390/AT4G12470/AT1G64060/AT1G53230/AT1G28190/AT1G67870/AT3G19030/AT5G26920/AT1G15310/AT3G28210,65
Supp,GO:0090150,establishment of protein localization to membrane,65/1687,377/20876,4.241930894058321e-9,1.0998720818165502e-7,9.368926316764148e-8,AT2G19190/AT1G76970/AT5G25440/AT2G41100/AT1G33590/AT4G14365/AT5G35735/AT3G50700/AT5G38710/AT4G13510/AT1G28480/AT2G26530/AT3G18280/AT5G60900/AT1G19300/AT4G12720/AT5G41400/AT1G73805/AT1G32230/AT1G64370/AT2G30550/AT1G09070/AT2G39730/AT5G40780/AT4G01070/AT2G03760/AT2G05940/AT3G55470/AT5G24930/AT5G66190/AT4G21120/AT1G07000/AT2G04450/AT5G50200/AT5G06290/AT3G47480/AT1G10470/AT3G56240/AT5G66570/AT3G01290/AT4G19840/AT3G13950/AT4G12480/AT1G14790/AT5G25930/AT5G09220/AT5G25890/AT4G35600/AT4G02380/AT1G01560/AT5G10695/AT3G57330/AT3G52430/AT4G34230/AT5G58670/AT4G25390/AT4G12470/AT1G64060/AT1G53230/AT1G28190/AT1G67870/AT3G19030/AT5G26920/AT1G15310/AT3G28210,65
Supp,GO:0055065,metal ion homeostasis,46/1687,227/20876,4.9950298568526916e-9,1.2724181319561594e-7,1.0838707445617568e-7,AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT5G13740/AT4G00430/AT2G24720/AT3G21180/AT5G10580/AT5G26010/AT1G80830/AT2G21045/AT5G11180/AT1G32450/AT2G29330/AT4G05200/AT3G56970/AT3G18290/AT5G63530/AT1G09090/AT3G22910/AT5G48000/AT2G32270/AT2G41560/AT2G47160/AT4G16370/AT2G39380/AT5G17820/AT5G24270/AT3G56240/AT5G02600/AT3G56980/AT5G27100/AT3G01420/AT3G25930/AT1G51830/AT4G30670/AT3G14940/AT5G40510/AT3G09220/AT1G68880/AT3G49860/AT5G05400/AT1G77330/AT3G23190/AT2G39110,46
Supp,GO:0010200,response to chitin,70/1687,421/20876,5.210317868085052e-9,1.3043761283550855e-7,1.1110931932849249e-7,AT2G19190/AT1G76970/AT3G46280/AT1G64380/AT1G51800/AT1G19380/AT1G66160/AT2G41100/AT3G57550/AT5G01550/AT4G14365/AT2G37430/AT1G68840/AT3G56770/AT1G51790/AT2G26530/AT2G22500/AT1G16130/AT4G12720/AT3G04640/AT1G73805/AT1G09070/AT5G14930/AT2G40000/AT3G50910/AT2G39730/AT3G50260/AT2G03760/AT5G62520/AT5G47230/AT5G05410/AT5G65300/AT2G17720/AT5G03380/AT5G66190/AT1G07000/AT5G18150/AT2G04450/AT2G36220/AT1G80820/AT5G06290/AT4G39070/AT3G47480/AT5G49520/AT1G76070/AT4G29110/AT1G76600/AT5G66570/AT1G68620/AT1G05340/AT1G51620/AT5G59820/AT5G25930/AT3G19580/AT4G28350/AT4G21400/AT5G57510/AT1G01720/AT5G59780/AT2G25460/AT3G52430/AT1G20823/AT4G31550/AT4G25390/AT3G57450/AT4G01250/AT4G20860/AT5G26920/AT3G28210/AT3G18710,70
Supp,GO:0010363,regulation of plant-type hypersensitive response,64/1687,371/20876,5.456181030872389e-9,1.342775399462154e-7,1.1438024462578157e-7,AT2G19190/AT1G76970/AT5G25440/AT2G41100/AT1G33590/AT4G14365/AT5G35735/AT3G50700/AT5G38710/AT4G13510/AT1G28480/AT2G26530/AT3G18280/AT5G60900/AT1G19300/AT4G12720/AT5G41400/AT1G73805/AT1G32230/AT1G64370/AT2G30550/AT1G09070/AT2G39730/AT5G40780/AT4G01070/AT2G03760/AT2G05940/AT3G55470/AT5G24930/AT5G66190/AT4G21120/AT1G07000/AT2G04450/AT5G50200/AT5G06290/AT3G47480/AT1G10470/AT3G56240/AT5G66570/AT3G01290/AT4G19840/AT3G13950/AT4G12480/AT1G14790/AT5G25930/AT5G09220/AT5G25890/AT4G35600/AT4G02380/AT1G01560/AT5G10695/AT3G57330/AT3G52430/AT4G34230/AT5G58670/AT4G25390/AT4G12470/AT1G64060/AT1G53230/AT1G28190/AT1G67870/AT3G19030/AT5G26920/AT3G28210,64
Supp,GO:0042537,benzene-containing compound metabolic process,50/1687,261/20876,7.8604197638413335e-09,1.9022215828496027e-7,1.620349688160275e-7,AT2G19190/AT1G76970/AT5G25440/AT1G64160/AT5G60950/AT4G09570/AT5G63560/AT4G14365/AT2G17500/AT2G36950/AT2G04430/AT4G12720/AT3G02875/AT1G73805/AT2G43840/AT2G30550/AT5G14930/AT2G39730/AT2G03760/AT2G05940/AT1G30900/AT1G13340/AT4G10500/AT5G66190/AT5G67160/AT1G07000/AT3G13100/AT2G04450/AT2G29490/AT2G37760/AT5G06290/AT3G47480/AT1G10340/AT4G04620/AT5G66570/AT3G13950/AT4G12480/AT4G39890/AT4G15550/AT4G35600/AT1G01560/AT5G43910/AT1G05560/AT3G52430/AT4G37930/AT5G61820/AT4G12470/AT1G64060/AT2G45760/AT5G26920,50
Supp,GO:0008219,cell death,78/1687,496/20876,9.149694158014393e-9,2.1779271995798194e-7,1.8552011450676292e-7,AT2G19190/AT1G76970/AT5G25440/AT3G13610/AT2G41100/AT4G25110/AT1G33590/AT4G14365/AT5G35735/AT3G50700/AT5G38710/AT2G44110/AT4G13510/AT1G28480/AT2G26530/AT3G18280/AT5G60900/AT4G35350/AT1G19300/AT4G12720/AT5G41400/AT1G73805/AT1G32230/AT1G64370/AT2G30550/AT1G19250/AT1G09070/AT2G39730/AT5G40780/AT4G01070/AT3G50260/AT2G03760/AT2G05940/AT3G07040/AT3G55470/AT5G24930/AT5G66190/AT4G21120/AT1G20850/AT1G07000/AT2G04450/AT2G41560/AT5G50200/AT5G06290/AT3G28910/AT3G47480/AT1G10470/AT3G56240/AT5G65970/AT5G66570/AT3G01420/AT3G01290/AT4G19840/AT3G13950/AT4G12480/AT1G14790/AT5G25930/AT5G09220/AT5G25890/AT4G35600/AT4G02380/AT1G01560/AT5G10695/AT3G57330/AT3G52430/AT4G34230/AT5G58670/AT4G25390/AT4G37930/AT4G12470/AT3G27060/AT1G64060/AT1G53230/AT1G28190/AT1G67870/AT3G19030/AT5G26920/AT3G28210,78
Supp,GO:0044038,cell wall macromolecule biosynthetic process,41/1687,195/20876,1.115162660379489e-8,2.5300252857359654e-7,2.1551252071478608e-7,AT5G16600/AT1G58070/AT1G32100/AT2G45890/AT1G70500/AT1G79620/AT4G35350/AT1G19300/AT1G08340/AT5G60020/AT3G45700/AT3G27200/AT4G05200/AT3G15050/AT4G37940/AT5G60720/AT5G44030/AT2G03200/AT5G12870/AT4G28500/AT5G15630/AT2G37090/AT5G01360/AT5G40020/AT5G45970/AT4G08160/AT1G09440/AT1G75620/AT4G27435/AT3G62020/AT5G19870/AT5G26330/AT5G67230/AT3G59690/AT1G33800/AT2G38080/AT3G52900/AT5G17420/AT3G56230/AT3G18660/AT5G03260,41
Supp,GO:0070589,cellular component macromolecule biosynthetic process,41/1687,195/20876,1.115162660379489e-8,2.5300252857359654e-7,2.1551252071478608e-7,AT5G16600/AT1G58070/AT1G32100/AT2G45890/AT1G70500/AT1G79620/AT4G35350/AT1G19300/AT1G08340/AT5G60020/AT3G45700/AT3G27200/AT4G05200/AT3G15050/AT4G37940/AT5G60720/AT5G44030/AT2G03200/AT5G12870/AT4G28500/AT5G15630/AT2G37090/AT5G01360/AT5G40020/AT5G45970/AT4G08160/AT1G09440/AT1G75620/AT4G27435/AT3G62020/AT5G19870/AT5G26330/AT5G67230/AT3G59690/AT1G33800/AT2G38080/AT3G52900/AT5G17420/AT3G56230/AT3G18660/AT5G03260,41
Supp,GO:0070592,cell wall polysaccharide biosynthetic process,41/1687,195/20876,1.115162660379489e-8,2.5300252857359654e-7,2.1551252071478608e-7,AT5G16600/AT1G58070/AT1G32100/AT2G45890/AT1G70500/AT1G79620/AT4G35350/AT1G19300/AT1G08340/AT5G60020/AT3G45700/AT3G27200/AT4G05200/AT3G15050/AT4G37940/AT5G60720/AT5G44030/AT2G03200/AT5G12870/AT4G28500/AT5G15630/AT2G37090/AT5G01360/AT5G40020/AT5G45970/AT4G08160/AT1G09440/AT1G75620/AT4G27435/AT3G62020/AT5G19870/AT5G26330/AT5G67230/AT3G59690/AT1G33800/AT2G38080/AT3G52900/AT5G17420/AT3G56230/AT3G18660/AT5G03260,41
Supp,GO:0010941,regulation of cell death,67/1687,404/20876,1.2304540211466004e-8,2.7486449826228674e-7,2.3413497568376606e-7,AT2G19190/AT1G76970/AT5G25440/AT2G41100/AT4G25110/AT1G33590/AT4G14365/AT5G35735/AT3G50700/AT5G38710/AT4G13510/AT1G28480/AT2G26530/AT3G18280/AT5G60900/AT1G19300/AT4G12720/AT5G41400/AT1G73805/AT1G32230/AT1G64370/AT2G30550/AT1G09070/AT2G39730/AT5G40780/AT4G01070/AT3G50260/AT2G03760/AT2G05940/AT3G55470/AT5G24930/AT5G66190/AT4G21120/AT1G07000/AT2G04450/AT2G41560/AT5G50200/AT5G06290/AT3G47480/AT1G10470/AT3G56240/AT5G66570/AT3G01290/AT4G19840/AT3G13950/AT4G12480/AT1G14790/AT5G25930/AT5G09220/AT5G25890/AT4G35600/AT4G02380/AT1G01560/AT5G10695/AT3G57330/AT3G52430/AT4G34230/AT5G58670/AT4G25390/AT4G12470/AT1G64060/AT1G53230/AT1G28190/AT1G67870/AT3G19030/AT5G26920/AT3G28210,67
Supp,GO:0006857,oligopeptide transport,29/1687,112/20876,1.2494127128470514e-8,2.748707968263513e-7,2.3414034092428796e-7,AT2G19190/AT3G46280/AT1G51800/AT1G05700/AT5G12170/AT2G38940/AT3G54140/AT5G46050/AT1G53380/AT1G24530/AT1G51790/AT1G32450/AT3G45700/AT3G01350/AT4G21680/AT3G21670/AT5G14940/AT1G71880/AT2G40460/AT4G16370/AT4G10770/AT3G53960/AT4G25350/AT5G44910/AT5G53550/AT1G33440/AT1G69870/AT4G18910/AT5G48430,29
Supp,GO:0043067,regulation of programmed cell death,66/1687,396/20876,1.2935582729559625e-8,2.8033531527344143e-7,2.387951250154369e-7,AT2G19190/AT1G76970/AT5G25440/AT2G41100/AT4G25110/AT1G33590/AT4G14365/AT5G35735/AT3G50700/AT5G38710/AT4G13510/AT1G28480/AT2G26530/AT3G18280/AT5G60900/AT1G19300/AT4G12720/AT5G41400/AT1G73805/AT1G32230/AT1G64370/AT2G30550/AT1G09070/AT2G39730/AT5G40780/AT4G01070/AT2G03760/AT2G05940/AT3G55470/AT5G24930/AT5G66190/AT4G21120/AT1G07000/AT2G04450/AT2G41560/AT5G50200/AT5G06290/AT3G47480/AT1G10470/AT3G56240/AT5G66570/AT3G01290/AT4G19840/AT3G13950/AT4G12480/AT1G14790/AT5G25930/AT5G09220/AT5G25890/AT4G35600/AT4G02380/AT1G01560/AT5G10695/AT3G57330/AT3G52430/AT4G34230/AT5G58670/AT4G25390/AT4G12470/AT1G64060/AT1G53230/AT1G28190/AT1G67870/AT3G19030/AT5G26920/AT3G28210,66
Supp,GO:0030003,cellular cation homeostasis,52/1687,282/20876,1.525653424640811e-8,3.257718783203614e-7,2.774988814168658e-7,AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT4G05180/AT4G00430/AT2G24720/AT3G21180/AT5G10580/AT5G26010/AT1G80830/AT2G21045/AT5G11180/AT1G32450/AT2G29330/AT4G05200/AT3G56970/AT3G18290/AT5G63530/AT5G24930/AT1G09090/AT3G22910/AT5G48000/AT2G32270/AT2G41560/AT2G47160/AT4G16370/AT2G39380/AT5G10180/AT5G17820/AT5G24270/AT3G56240/AT3G56980/AT5G27100/AT5G66570/AT3G01420/AT3G01290/AT3G25930/AT5G09220/AT1G51830/AT4G30670/AT3G14940/AT5G40510/AT3G09220/AT1G68880/AT3G49860/AT5G05400/AT1G66200/AT2G26690/AT1G77330/AT3G23190/AT2G39110,52
Supp,GO:0055072,iron ion homeostasis,33/1687,141/20876,1.937762942301461e-8,4.0777272351039445e-7,3.473488111676913e-7,AT4G19680/AT1G12740/AT4G02270/AT4G26010/AT4G00430/AT5G10580/AT5G26010/AT2G21045/AT1G32450/AT2G29330/AT4G05200/AT3G56970/AT3G18290/AT1G09090/AT5G48000/AT2G32270/AT2G47160/AT2G39380/AT5G17820/AT3G56980/AT3G01420/AT3G25930/AT1G51830/AT4G30670/AT3G14940/AT5G40510/AT3G09220/AT1G68880/AT3G49860/AT5G05400/AT1G77330/AT3G23190/AT2G39110,33
Supp,GO:0009415,response to water,69/1687,426/20876,1.9874634991621084e-8,4.1225671439762596e-7,3.5116836263390636e-7,AT2G37180/AT1G20450/AT5G54490/AT1G43160/AT5G63850/AT1G10370/AT4G00430/AT5G38710/AT1G78380/AT4G23450/AT1G28480/AT5G57660/AT5G59220/AT2G05620/AT1G22190/AT1G32230/AT2G30550/AT4G24275/AT2G46680/AT1G73480/AT5G15960/AT4G02200/AT3G50260/AT1G73330/AT2G05940/AT2G39800/AT5G05410/AT2G41430/AT5G54730/AT1G08920/AT2G41540/AT1G05680/AT2G29130/AT2G47180/AT5G13750/AT2G38340/AT5G37500/AT2G37760/AT1G76080/AT5G67030/AT3G11020/AT5G40390/AT5G59820/AT4G27410/AT1G58440/AT3G01650/AT3G19580/AT5G13080/AT5G10230/AT3G61890/AT4G02380/AT1G01470/AT4G18890/AT2G05520/AT1G01560/AT2G47000/AT4G17650/AT1G01720/AT3G18490/AT2G34500/AT5G58670/AT1G64660/AT3G24500/AT1G64060/AT1G57560/AT5G49630/AT4G36250/AT5G50720/AT3G28210,69
Supp,GO:0009414,response to water deprivation,68/1687,418/20876,2.1085227284147392e-8,4.312077467124227e-7,3.67311224001085e-7,AT2G37180/AT1G20450/AT5G54490/AT1G43160/AT5G63850/AT1G10370/AT4G00430/AT5G38710/AT1G78380/AT4G23450/AT1G28480/AT5G57660/AT5G59220/AT2G05620/AT1G22190/AT1G32230/AT2G30550/AT4G24275/AT2G46680/AT1G73480/AT5G15960/AT4G02200/AT3G50260/AT1G73330/AT2G05940/AT2G39800/AT5G05410/AT2G41430/AT5G54730/AT1G08920/AT1G05680/AT2G29130/AT2G47180/AT5G13750/AT2G38340/AT5G37500/AT2G37760/AT1G76080/AT5G67030/AT3G11020/AT5G40390/AT5G59820/AT4G27410/AT1G58440/AT3G01650/AT3G19580/AT5G13080/AT5G10230/AT3G61890/AT4G02380/AT1G01470/AT4G18890/AT2G05520/AT1G01560/AT2G47000/AT4G17650/AT1G01720/AT3G18490/AT2G34500/AT5G58670/AT1G64660/AT3G24500/AT1G64060/AT1G57560/AT5G49630/AT4G36250/AT5G50720/AT3G28210,68
Supp,GO:0015804,neutral amino acid transport,23/1687,77/20876,2.177569677385838e-8,4.391432182728107e-7,3.7407081446321045e-7,AT1G64380/AT2G38870/AT1G51800/AT1G66160/AT4G31730/AT1G76520/AT3G54140/AT1G10370/AT5G16970/AT3G43270/AT5G17000/AT5G55050/AT4G21120/AT1G58360/AT5G49520/AT5G54300/AT5G59510/AT1G51620/AT5G09220/AT4G17650/AT3G21690/AT4G34230/AT4G20860,23
Supp,GO:0045088,regulation of innate immune response,68/1687,419/20876,2.3228271169179742e-8,4.620198594198491e-7,3.935575865001614e-7,AT2G19190/AT1G76970/AT5G25440/AT2G41100/AT1G33590/AT2G46370/AT4G14365/AT5G35735/AT3G50700/AT5G38710/AT4G13510/AT3G49120/AT1G28480/AT2G26530/AT3G18280/AT5G60900/AT1G19300/AT4G12720/AT5G41400/AT1G73805/AT1G32230/AT1G64370/AT2G30550/AT1G19250/AT1G09070/AT2G39730/AT5G40780/AT4G01070/AT2G03760/AT2G05940/AT3G55470/AT5G24930/AT5G66190/AT4G21120/AT1G07000/AT2G04450/AT5G50200/AT5G06290/AT3G47480/AT1G10470/AT3G56240/AT5G66570/AT3G01290/AT4G19840/AT3G13950/AT4G12480/AT1G14790/AT5G25930/AT5G09220/AT5G25890/AT4G35600/AT4G02380/AT1G01560/AT5G10695/AT3G57330/AT3G52430/AT4G34230/AT5G58670/AT4G25390/AT4G12470/AT1G64060/AT1G53230/AT1G28190/AT1G67870/AT3G19030/AT4G23510/AT5G26920/AT3G28210,68
Supp,GO:0080135,regulation of cellular response to stress,64/1687,385/20876,2.3723654806172035e-8,4.6549657808867287e-7,3.9651912371624667e-7,AT2G19190/AT1G76970/AT5G25440/AT2G41100/AT1G33590/AT4G14365/AT5G35735/AT3G50700/AT5G38710/AT4G13510/AT1G28480/AT2G26530/AT3G18280/AT5G60900/AT1G19300/AT4G12720/AT5G41400/AT1G73805/AT1G32230/AT1G64370/AT2G30550/AT1G09070/AT2G39730/AT5G40780/AT4G01070/AT2G03760/AT2G05940/AT3G55470/AT5G24930/AT5G66190/AT4G21120/AT1G07000/AT2G04450/AT5G50200/AT5G06290/AT3G47480/AT1G10470/AT3G56240/AT5G66570/AT3G01290/AT4G19840/AT3G13950/AT4G12480/AT1G14790/AT5G25930/AT5G09220/AT5G25890/AT4G35600/AT4G02380/AT1G01560/AT5G10695/AT3G57330/AT3G52430/AT4G34230/AT5G58670/AT4G25390/AT4G12470/AT1G64060/AT1G53230/AT1G28190/AT1G67870/AT3G19030/AT5G26920/AT3G28210,64
Supp,GO:0050776,regulation of immune response,68/1687,421/20876,2.8151054974706017e-8,5.450044243103084e-7,4.6424546800392374e-7,AT2G19190/AT1G76970/AT5G25440/AT2G41100/AT1G33590/AT2G46370/AT4G14365/AT5G35735/AT3G50700/AT5G38710/AT4G13510/AT3G49120/AT1G28480/AT2G26530/AT3G18280/AT5G60900/AT1G19300/AT4G12720/AT5G41400/AT1G73805/AT1G32230/AT1G64370/AT2G30550/AT1G19250/AT1G09070/AT2G39730/AT5G40780/AT4G01070/AT2G03760/AT2G05940/AT3G55470/AT5G24930/AT5G66190/AT4G21120/AT1G07000/AT2G04450/AT5G50200/AT5G06290/AT3G47480/AT1G10470/AT3G56240/AT5G66570/AT3G01290/AT4G19840/AT3G13950/AT4G12480/AT1G14790/AT5G25930/AT5G09220/AT5G25890/AT4G35600/AT4G02380/AT1G01560/AT5G10695/AT3G57330/AT3G52430/AT4G34230/AT5G58670/AT4G25390/AT4G12470/AT1G64060/AT1G53230/AT1G28190/AT1G67870/AT3G19030/AT4G23510/AT5G26920/AT3G28210,68
Supp,GO:0048767,root hair elongation,39/1687,188/20876,3.709913601595755e-8,7.058368780864805e-7,6.012457095487999e-7,AT3G02240/AT3G01730/AT5G51060/AT3G62680/AT1G12040/AT5G05500/AT1G62980/AT1G04160/AT4G34580/AT5G16910/AT2G45160/AT2G03720/AT3G54870/AT2G44110/AT1G12560/AT5G49270/AT2G45890/AT3G17420/AT2G21045/AT1G63450/AT1G75500/AT1G70370/AT5G63990/AT5G54040/AT3G05490/AT5G64740/AT3G16370/AT2G32270/AT5G60920/AT4G16370/AT5G03040/AT5G17820/AT5G15580/AT1G24620/AT1G31420/AT5G47980/AT2G47000/AT5G05170/AT5G51310,39
Supp,GO:0002682,regulation of immune system process,68/1687,424/20876,3.743074353488912e-8,7.058368780864805e-7,6.012457095487999e-7,AT2G19190/AT1G76970/AT5G25440/AT2G41100/AT1G33590/AT2G46370/AT4G14365/AT5G35735/AT3G50700/AT5G38710/AT4G13510/AT3G49120/AT1G28480/AT2G26530/AT3G18280/AT5G60900/AT1G19300/AT4G12720/AT5G41400/AT1G73805/AT1G32230/AT1G64370/AT2G30550/AT1G19250/AT1G09070/AT2G39730/AT5G40780/AT4G01070/AT2G03760/AT2G05940/AT3G55470/AT5G24930/AT5G66190/AT4G21120/AT1G07000/AT2G04450/AT5G50200/AT5G06290/AT3G47480/AT1G10470/AT3G56240/AT5G66570/AT3G01290/AT4G19840/AT3G13950/AT4G12480/AT1G14790/AT5G25930/AT5G09220/AT5G25890/AT4G35600/AT4G02380/AT1G01560/AT5G10695/AT3G57330/AT3G52430/AT4G34230/AT5G58670/AT4G25390/AT4G12470/AT1G64060/AT1G53230/AT1G28190/AT1G67870/AT3G19030/AT4G23510/AT5G26920/AT3G28210,68
